imdb_id,vote_count,vote_average,poster_path,id
tt2797242,19.0,5.9,/jToHRUGY86MVkloVFgKVD090j90.jpg,190940
tt0995031,27.0,6.3,/r5p19XzY9g3j3whIXHGL1NKRTJf.jpg,19025
tt0419058,15.0,5.6,/10J4qDnradcoi45d6Druioxcz1I.jpg,20359
tt0110546,7.0,6.0,/iNfTHUs0W0wsLxZdGjBcGHC15KT.jpg,109028
tt0490210,6.0,5.3,/1ptl9Dq51jXpUNotg6CwHWZxoaK.jpg,14394
tt0457875,5.0,4.4,/a7hyP9zh5KBqGYrMkrHGi4CXons.jpg,87995
tt0432047,17.0,6.9,/a44NWNL6Qe9lSZaHHFI7cyKEdTJ.jpg,20968
tt0437238,10.0,6.0,/44S7lpdeFpIFmd3ROpe9h3P1CNd.jpg,20364
tt0384491,1.0,8.0,/dHdmAVw2sKO8K7ZmgduiNNu0rhJ.jpg,150922
tt0118751,12.0,6.5,/mmGwawOiUaP4Nkr2b1k0xsVhuY5.jpg,33125
tt0039757,16.0,5.5,/svLo3Cibzv2BqSlvoLYUcCIQRmL.jpg,30162
tt0109010,5.0,4.6,/2DFa6OspPuOl9piGnV3tjor2knb.jpg,33124
tt0291376,17.0,6.5,/aAPk0zZ1DjCWQIquacRNrWZ3Y2B.jpg,33457
tt0120456,2.0,7.0,/nD6cijAfrQA9SXC0qrLMA9FL2vx.jpg,166259
tt3242756,23.0,4.1,/1isFMzWIdydEmmCKwRgePWpeNqu.jpg,339992
tt4137596,15.0,5.9,/hzAEqc0BKGWfw1TdtgjR0l45L3V.jpg,323384
tt3796936,16.0,4.6,/dKtBgBkcLfxmNXLPqfPi0GN5SBI.jpg,334088
tt1847687,3.0,4.0,/tSdNJAjVeAyTc4awM7Etgbny6jB.jpg,119172
tt3079380,2590.0,6.9,/xaOq0BnMHl445iZ4B7szBzaWgjS.jpg,238713
tt3230162,26.0,6.3,/1YTJnZt7QM7MBxIHBlHeF0Eso6W.jpg,265193
tt0038123,10.0,4.9,/2V2X9gKpuPP9JrPAmGIDGLuc0wq.jpg,43269
tt0823671,319.0,6.5,/dx9FiWtcY4u5Kla6Cetw1a6W2qK.jpg,13179
tt0277663,1.0,5.0,/yn9A0xEXxNaThGU5svoPcNOg7f.jpg,69921
tt2896036,58.0,6.6,/iT8hZ8bXFMtqUpOTdoK6dUww28M.jpg,209415
tt2296857,3.0,7.5,/pQVdMsEe55O9AgvQRwpGGQKahKS.jpg,314555
tt0358647,2.0,4.0,/dgGQTqqH4FvukSKi58DAShNPtzB.jpg,38608
tt0800159,2.0,7.3,/hd8yFEfEiCZl01u7VNmygFgBADZ.jpg,80136
tt1468721,2.0,10.0,/oGF9hN2xYA4hHv6IxbXp03aYNW5.jpg,81616
tt0083865,2.0,4.3,/btxiUH5rHRqyGina2tiHuQj7DjU.jpg,96411
tt0050325,2.0,6.0,/7wXAFbcemBKe3JDf1kVrvzmn14Z.jpg,270015
tt3152624,1193.0,5.9,/2USk7mhiCXRkU9NzttXCzOjg2iV.jpg,271718
tt0061431,0.0,0.0,/2eRGQeyyyVd0o5NFPgLB89TVlwS.jpg,29510
tt0880570,11.0,5.0,/uc5Ajfd5i8PQqs9Med6dG9TJkJj.jpg,26861
tt2651916,8.0,4.1,/t0rjmyxbVyoCx6wWLGzPr05kGwA.jpg,229702
tt0090383,18.0,5.4,/jYPnqn5anQWF8mgDF2lhO8o5bgg.jpg,58611
tt0091925,42.0,5.9,/2sY31ucKFmb9OpEa4AtQld6RCpP.jpg,43211
tt0091148,61.0,5.4,/xYzDTnenIjIUshgnSecBeJDAPni.jpg,38262
tt0093645,19.0,5.4,/ibZI9EDgKl7HFBBNbH6SuSr4RrI.jpg,58615
tt0093869,17.0,5.5,/6pmCAyyuut3aLTKzlLwGmXVby57.jpg,58613
tt0164519,28.0,5.7,/lmlidcSZbp8yq15OP0wOI0n26fe.jpg,57918
tt0099293,59.0,5.7,/7bd4nNtxNMlsJc2ysEJMJ01HY36.jpg,43646
tt0102668,16.0,6.5,/cyufFOg2oxBcC769jAcsEA0jVUP.jpg,173177
tt0103991,47.0,5.5,/fIhoGGxL8flbYQPTt7F1xeSxEKh.jpg,43648
tt0129161,21.0,4.6,/x8vkFOx5ur3CjFOeGNg3vldNCme.jpg,61303
tt0159611,32.0,5.0,/rbcrzKi4qdQ0D5vEokTQCOlpvRS.jpg,43649
tt0113841,4.0,4.5,/1wLvceqPnh9a5Mm3ORc6NZeBkzZ.jpg,75001
tt3916378,105.0,5.9,/fFbvSQF4lBZwxlEVhgrbG0nzK2w.jpg,328720
tt0087653,18.0,5.7,/tMeCWVNWp9MOqbig2k6tbT2oXbk.jpg,58191
tt0087971,75.0,6.4,/iDR05tr8rU1dQLYUIbHvc0YOrY4.jpg,38285
tt0189021,20.0,5.6,/ohKSdcKgOCha54wSQLBXpRpTtl1.jpg,43571
tt0084782,4.0,5.0,/wLabzHA83AkimvNAkkKJjzotheP.jpg,121516
tt0081536,4.0,4.5,/y1OwraEaGPN4b0qspRk6PGIztcI.jpg,75336
tt0190591,2.0,4.5,/10Why78GLYknwW8EQImmK14mlhf.jpg,82066
tt0192427,0.0,0.0,/iUkxolbjQJKWLBSG9C7djLedPjV.jpg,279568
tt0072009,1.0,5.0,/a9fjCM4CR5eux9JyABuiYI8Z87U.jpg,139563
tt0087798,18.0,4.8,/hqIIacARCSgYVxV4PZiTmsbxgO1.jpg,49352
tt0403888,1.0,4.0,/mcktutFQz335h7XDGzhzgnvUWPh.jpg,246917
tt0091671,15.0,6.8,/gIjs3NqwLDG0YALRgCAHpsfS1dE.jpg,39895
tt0889222,4.0,6.4,/rmuUNI40NxYRNbFNOKuQBuzvocZ.jpg,2197
tt0060092,2.0,5.0,/fROMWZNQNK8MyZbF4hWuAyrfrt1.jpg,101029
tt0066914,8.0,4.7,/1jE3EGGZyLr8Jp8SbCcxQXCV1qF.jpg,19095
tt0097364,11.0,4.1,/pVd4hhA4M7JpqOXAxZjftjxjE6z.jpg,30993
tt0077917,1.0,3.0,/93SxyyZ0bAUqJYxI65Mqyalk7i5.jpg,103612
tt0085204,27.0,6.1,/8cw5DA1rhiEnal1e2Kb8PxZOLER.jpg,17381
tt0083959,26.0,5.1,/zQreqfRIp6tB88bl8Xe13HFV5ZF.jpg,42251
tt3970854,42.0,7.1,/m0Our7wh91YieK86piDmmiOWkeR.jpg,264525
tt3474994,23.0,7.3,/mFNyiERYXfWMnHRXmL0WcMruUhR.jpg,268100
tt3817848,6.0,7.0,/s9PLKYWJZg7LqYAmmmIAyVeAAYj.jpg,280276
tt0780660,2.0,1.0,/jAxhFxtz5Yf9PJfrPHzpVcDxcav.jpg,86700
tt1243974,704.0,5.2,/4Q0rnkCsQ9GhdnR66Bqjvav2Q1x.jpg,222936
tt1109488,4.0,5.5,/pFA5Pf21svBoOGIsNHoc0Okl9V0.jpg,44486
tt0065224,6.0,5.7,/4i0TKXAb4UQWkpHtFEM04BAkrjw.jpg,39309
tt2275813,4.0,4.5,/o708AROTsV8oqoTYOQLo9lG0QEo.jpg,132551
tt0064091,11.0,6.2,/f5kliqLDzZcd7kFDhVy6eU8IDd3.jpg,34449
tt0019451,2.0,7.0,/vB5lJEAlnY2wHBeqDp6xMWoAcy5.jpg,79757
tt3205304,10.0,6.2,/3p5s5y2FveEJSd5vrnHuAnUCsCa.jpg,231625
tt1565068,38.0,7.2,/rHu4Tgkc0j1rhGfKBCwi9Zar3CG.jpg,98120
tt2042443,6.0,6.0,/qmFl3cJXyizK6sgKfF3Juhp7ZwB.jpg,135695
tt2456720,54.0,4.8,/o5kFD5Xw5kTEiDrdnJJXOXy2jaI.jpg,161545
tt3237406,162.0,6.5,/8BMDSuE6PbEleIcWbEUmq2BPEsP.jpg,250235
tt2343371,59.0,6.2,/le0FaFTh3sVozyDriUG7Ne0D8JT.jpg,173847
tt2402565,28.0,5.6,/8DBed1aliAMU3IjJGxVAZZe1PKn.jpg,169683
tt3066270,348.0,6.6,/n52pY26gJmlYDAXxy6MRLgjOhz2.jpg,231176
tt1808015,281.0,6.3,/89FEsKQPPNeM8mHgSTLcL09jFQS.jpg,53319
tt3908634,23.0,5.5,/9CZEhH72QiVH1tqzDUy0n3GQBDY.jpg,321160
tt1767372,238.0,5.8,/yM1YDF9z26T8QaG8soIfvpAr9yl.jpg,245906
tt0459516,1.0,8.0,/zGUBx6bKoZCl8UbWazjeoFSjkTc.jpg,69520
tt2387601,2.0,4.5,/pshkMRt1A0cQTH3UzmO7sZE0t9M.jpg,215646
tt3374966,299.0,7.4,/eFV1Qjx1PmhVysi6twvsUTzcOjs.jpg,239877
tt0074941,3.0,4.3,/eq8IsmMdI0p7RQ26CYRrD402kO0.jpg,95565
tt2368749,45.0,6.6,/k0kpwG4tHswXnPuMovGILIyKo3o.jpg,126315
tt1539489,4.0,5.5,/uyQI55WLJmnP0i80lArbh5tMFLB.jpg,84196
tt3132632,12.0,6.5,/9Weo6vNKjgOLv3afDm9Y92BJyTz.jpg,316067
tt2278284,2.0,8.0,/nCJygfWT1FHEI4wgKZ5Ieb1WN7A.jpg,158589
tt2182972,87.0,5.5,/olpHf5Jmh92dLgqqgHL6NP7z9R.jpg,244783
tt3311588,4.0,9.3,/duFOksGKQrt0weRaxsQ1qWPqHEa.jpg,253267
tt3402078,1.0,9.0,/vCNhaFheUaB7c4BbFfl4ySEQ0Ee.jpg,300179
tt0379370,5.0,7.6,/qAV3SfnEPf2l9l6leoZARUt4fCc.jpg,21265
tt0116749,1.0,5.0,/zT8VxahKXLNfXzspUqLwRFlWTEG.jpg,126969
tt2893780,14.0,5.4,/1lVJRjnLKTIj2uZ8C0NGfcieAAP.jpg,245527
tt0070283,4.0,5.1,/mpPuWqALdCGF0gz8LhHfD71fJBS.jpg,47246
tt3966544,29.0,7.0,/75Uz2AM8xR3hYwR8pezwuooyuyC.jpg,279992
tt2215221,19.0,6.5,/xmbjIwQwzlPzzUuopWksMC2traE.jpg,159967
tt0384328,4.0,7.1,/33BZQaFm1Kw1HERAwppjZYY0Tiw.jpg,46923
tt0100712,0.0,0.0,/550z46qRsKUWfRcBfXtU1y3bIaR.jpg,146045
tt1075340,1.0,6.5,/vonC8eK2wXyBlrsy6L1WZlqPBZl.jpg,221171
tt0064542,6.0,6.6,/6yw2ZGKtxN8HhfvCqf4N3SEC4Gw.jpg,46809
tt0075292,1.0,8.0,/zZlgmEtaj0oHciHpsTKonB4AHkS.jpg,146030
tt0065180,3.0,6.8,/fRoFU97pWHDD7DYyPmLfIFSCnhM.jpg,47150
tt0013690,2.0,7.0,/fXul0oDbq7KrAnnn8eZf3OHwoZG.jpg,175518
tt0013823,6.0,6.5,/10Vb68Q97HXyhsdZUW175mjRa8c.jpg,146730
tt0210804,6.0,5.3,/rJvjATdoCKWxXaM0n2QmAaAIsCe.jpg,72204
tt0346900,2.0,5.5,/kzKVdltVXv1kiJiJOvXqVXMrzXb.jpg,26807
tt0110307,11.0,4.8,/lBmjUkXAL9WT5G6CEZ15JS1Xlcd.jpg,20333
tt0251590,1.0,9.0,/lkNO97wVHR1OwsfeX16jZzG3CeC.jpg,70122
tt4627104,7.0,4.9,/vOy1c2svXaSAPbt4XU4SNw4TXPQ.jpg,343070
tt2715446,5.0,7.6,/rlYbupBXEENJnN8nxEJJVngyPqL.jpg,231562
tt1691343,2.0,9.0,/5vnnBTKWpoR4QFeATTTdBRsGyWY.jpg,117452
tt0979917,5.0,5.8,/5lOstgvKNCGisWto2O3JcYHQEHe.jpg,46930
tt1480201,3.0,5.8,/rASacYk9L7O9YVrysYOtLSqPSty.jpg,21535
tt2493386,5.0,6.4,/yjd0xaPpKO6jAgxShu9dEU1XQEn.jpg,199374
tt3776402,2.0,6.5,/ielKSw33GBpRLolho62uGns70lo.jpg,262311
tt0406728,36.0,4.8,/m05AJbnlQdJjRcRyedXN7EPxtz0.jpg,9288
tt0447383,3.0,5.2,/rrbT0ikT2U9GnmFU2EpCtUZAdRi.jpg,78696
tt0775461,2.0,4.5,/uJPkl0SvQl4pgtvyDUWVKnBkqZ3.jpg,51604
tt2106744,2.0,6.5,/xB9lAIhiJbE0SUTATxnDY7GZ8Jc.jpg,150473
tt1579232,46.0,4.3,/cJVtnUchU5N0x1WvhbGg71BsJcg.jpg,76101
tt1543017,5.0,5.6,/vACRDq7iwqBiEf5EdyfVKMQoZZd.jpg,61035
tt1935742,6.0,5.2,/hJNXoiwhsD0Be7a8yo8I8JAbdpC.jpg,223932
tt0064425,66.0,6.5,/mp1ua0k9jpXQh8VfLuWvwYrkh3L.jpg,2462
tt0092797,4.0,5.5,/qyCtjGaI7cl7dRfK1i1JDCz8Ndi.jpg,66135
tt2229377,14.0,4.8,/uwmkhiFmWCnv5cLpNCEHUNO8MG3.jpg,176077
tt0068200,6.0,6.6,/poCkm23yWT0QG5tECO0YNqvMMkh.jpg,53780
tt0044435,0.0,0.0,/cJj6icKt7iYcvSQ4HYDYF8aiT2D.jpg,252894
tt2766268,20.0,4.9,/ll4fJYOKxcMGx28A2JASXQYDL7q.jpg,262788
tt4359416,107.0,6.8,/dSbVY6EmcU5jkHRSvmzFlvj9n9H.jpg,320006
tt0101609,5.0,4.8,/d79oxzLmfuf95JDno8EaFpq3jC.jpg,37307
tt0028799,0.0,0.0,/vEDalRkgkyvQrrDEwKM85PHsuiU.jpg,106113
tt0037737,0.0,0.0,/n9SPIIxavKB4qxDUR38jWAAAzjt.jpg,191487
tt0048217,1.0,4.0,/el4XXoxljUTKr7HSldElFx0Nm0i.jpg,202198
tt0222167,3.0,5.5,/sSEixqCVwgyjg1i2IGl2xl2mM5R.jpg,38309
tt2199436,2.0,6.0,/oRXBAhEoVjdSxsV9bE89K417cqA.jpg,334440
tt2718442,12.0,6.0,/ob5vxosAaEH8sjbTWEpBWiQGLeV.jpg,294483
tt1985970,25.0,6.9,/8cYYm03XMqt53G2v8a3c9fealeM.jpg,296192
tt0840305,11.0,6.6,/skPSOqgx3hTiZNBbY32MpGEzyA1.jpg,296194
tt1865333,15.0,6.2,/kUbTF0MPZPB5zfEexQ1Vpdy4oWV.jpg,329243
tt3883282,2.0,7.0,/3FZJOHKchX1pIxd3BP7os7avDqu.jpg,279960
tt4137324,17.0,6.9,/69cThUByc4nk25Gk0MOznjbFpXT.jpg,298664
tt0062207,8.0,6.5,/nT9GYthGX8S4VmDQcVIIzdAsBYO.jpg,73208
tt0049715,5.0,5.4,/9BBhiKx613ecnGOI6Uxny7yAvVX.jpg,31984
tt0029593,0.0,0.0,/k2VlI0iafb5yUFR1eg8ABvPgL2H.jpg,43419
tt0027395,5.0,4.1,/6q4JIbYcGFm5iSjyJINW7WhphR5.jpg,112618
tt0227858,2.0,7.5,/hmWM04UMDRQXMnTR4dRb6CX0MwK.jpg,115572
tt0061556,18.0,5.7,/7UNbXips8TUZ1RTrRudRZ3FTRSh.jpg,14755
tt0061594,4.0,5.8,/4Layn44z1sCDyFYthlJQP2q1m49.jpg,105056
tt1778342,32.0,7.7,/j4Tv05gmL04u64gJBnZyZw4q9PD.jpg,86412
tt0063128,3.0,8.3,/lLpsN5xZxJAT35n6yqPCyDK0sf5.jpg,33744
tt0049432,4.0,7.5,/xF7Y6QWhg3GWFAFnnHjbbj06TvF.jpg,127564
tt0054159,8.0,6.3,/ncUXlnBMhtNI12hX6JBSVQjCkkt.jpg,25939
tt0442399,3.0,5.7,/47HR9Trqk83hpIgFg7JXIDeTDRh.jpg,78992
tt0061098,2.0,8.0,/4KqiqPVCuAdV0egi2TDta5BREki.jpg,26357
tt0044136,5.0,5.5,/mDlw2wEytYVG8kqnKmyYNrzBs9c.jpg,29467
tt0040963,3.0,2.2,/wsBU9QFvEwuCtqYHMghByjZe8il.jpg,84365
tt0194879,0.0,0.0,/f1UceDEGTzEhaCW2hupEm0huQXI.jpg,124026
tt3672840,146.0,5.9,/3gl11EsZS5vboQvvMYeCIzitaJz.jpg,300168
tt2176013,68.0,7.2,/sABBBw0zCSpRpLEOPKtoJtV7zjT.jpg,132316
tt1740710,19.0,6.5,/dlLsY4VeDJVNd6iTXVfRIS14XT4.jpg,74458
tt1667838,35.0,6.1,/kPdsdBLVpKrSl6yj2Avc8teHLah.jpg,40777
tt1674771,502.0,6.2,/lR4dwcfgCBMklKjiQXuFzRM3gfl.jpg,188222
tt3573598,13.0,6.5,/tq0AsGUTcpw43qdGMvsQSUC5Krm.jpg,328483
tt0203620,2.0,6.5,/1aztfNj4tBIlimrGxWxuYieH9dk.jpg,107637
tt0011157,4.0,5.5,/jy7z80ZWdovKOpmkNREaIU1Akjw.jpg,82576
tt0241218,1.0,10.0,/ayrCNUHTsk817uAvaK0bnqCyNO.jpg,146679
tt4393514,30.0,8.0,/nhBmKoYIY3AhysPYOCfe8GJdjhM.jpg,321109
tt0063102,2.0,7.0,/iM5vwQ1tpqettshcq9O4aBN420I.jpg,173541
tt4075520,4.0,5.8,/5wFxuHkcWPzNKRZ1HgSO2mCjp3I.jpg,328692
tt2481554,10.0,4.8,/mmwAQih4a0JzFuatmSogdkMZpiF.jpg,266718
tt3720672,4.0,6.4,/dPQPCzehP95TkzeVHfKYtSL0vFJ.jpg,304640
tt0066982,9.0,6.1,/8AI1SBS6mpmvcmEUWJchjCbR90X.jpg,46359
tt3133722,8.0,4.8,/etBe2pqVZanAaRQRjSGmafgdKSx.jpg,343371
tt1919174,6.0,7.5,/c4T96XiQaifbu2sqKGBSakZb5l4.jpg,85581
tt2401181,21.0,6.1,/7mD88LYYzwXYxl9hZTkCH55DFos.jpg,254007
tt3017412,16.0,5.3,/xAiIWa12o3yVpzQpMv4uh4EKFwu.jpg,303281
tt0056060,8.0,7.4,/9GiWU0VBkwZmSU9gXiidBishF2s.jpg,85428
tt1037714,9.0,6.4,/fh7b7N1AXFJyMRd7HKO0ezxcvQ1.jpg,315850
tt3483194,19.0,6.8,/3TPOQUNP0aBAvY4gm9D3N3uB7sS.jpg,270886
tt2584018,9.0,5.8,/xVXxS6y4xSrkXyYVPkT8vdm9Dfg.jpg,288980
tt1309178,7.0,6.0,/rF3cDjkVKC7oBIdQjjluirHh15r.jpg,69352
tt2902898,14.0,5.0,/3jLIba073jXbrRssD5suUcJxAVd.jpg,212481
tt1757831,16.0,3.3,/mG5cXw09Dh3oShvYTbX1y0mnQN9.jpg,217787
tt0474603,12.0,7.7,/jpiX2SIi7HG9lEV2aQtHKx1DMh7.jpg,296206
tt0167320,0.0,0.0,/3DS7zingdHlnP8Le9VAypBqmp5c.jpg,107308
tt0061658,2.0,3.8,/qFWBzI0AmGUVOxffjIBvhaRTQuQ.jpg,16247
tt1466069,1.0,1.0,/jeEMgPjbZenscGSMLrdxrcGaQdu.jpg,99904
tt1756479,7.0,5.9,/mDvgvOdsrayNHFxcElgFd7OMUgZ.jpg,109463
tt0073014,2.0,4.8,/oyIQ5hRyAVCNFX3Wa17FC5Vubdq.jpg,116439
tt1924273,50.0,5.7,/xETJCfBbKqQOLmKoPTzpnuWqpuX.jpg,86541
tt0045708,48.0,8.3,/5a5MF16cqDsNRWts74lOLzdrR1v.jpg,53210
tt2933544,92.0,5.9,/5S3K1vpIYhFu5pJU4sxv95kTHxd.jpg,286521
tt2096673,6737.0,7.9,/aAmfIX3TT40zUHGcCKrlOZRKC7u.jpg,150540
tt2420166,19.0,5.5,/wQbqtoASIo8JAwMxycBgnp1Iisc.jpg,289716
tt3922958,5.0,5.0,/sNor61DTkjqnmx0n2NE326r27ar.jpg,285851
tt2415458,116.0,6.7,/2PbvP7nTurg5SDVLhCE6Gc6T5Lp.jpg,307931
tt3043546,11.0,7.2,/9ZtPpiisJCYrlOCwzrqJCC3I9RY.jpg,250556
tt1769383,4.0,5.5,/4WlVHShZU5L1rOfWjzIdMGvpHYI.jpg,141884
tt0066950,13.0,4.7,/9xQusiwH3o3sSzHLjyjCjigXe5f.jpg,52721
tt1694542,20.0,6.1,/bxHX5RKvEdHfx1hPFbm7vaBlvz3.jpg,58333
tt3057836,1.0,5.0,/5zJU6NA3dTFy76y2U0hJimvHDbr.jpg,223249
tt1015471,32.0,6.5,/5Qy3UraOWhHXduoVnaUXGlOJk3Z.jpg,206197
tt0067133,6.0,3.9,/kEM47O1m7THN4ya9klIpHIqubiH.jpg,89072
tt0068164,4.0,6.0,/1apaynZr407cTLjHekh97uiL9u3.jpg,18589
tt3253624,86.0,7.0,/oT0wKxK6RU96qdQPL7XRKSHDtzM.jpg,295595
tt0903657,246.0,7.3,/mLF7MACdHelANuVe0XAd0nSdWUn.jpg,271714
tt1372301,17.0,6.8,/2hrRDwlc64yHSGAUuf7zOvFtzEQ.jpg,38248
tt0025942,1.0,5.0,/1Tlq9drOfx4O7OSZ6wgAA7QYrVp.jpg,122525
tt0128076,2.0,6.5,/gdBzCpT3gKKRb28gq0TL911r9Sk.jpg,222517
tt0077731,4.0,3.6,/lHbxg2mCW2RlKlgpEtLwnpH1jLU.jpg,59871
tt0077206,0.0,0.0,/eVSPonqiW94UB59mnH66RzK14Ny.jpg,260899
tt0073003,0.0,0.0,/guOoHTJfmGwcJuFK5HHc28FMyUy.jpg,157683
tt0071883,0.0,0.0,/jcZweaEByLDqWoojed6OSolhELy.jpg,111697
tt0476958,70.0,4.9,/ju3UjETnNKBLsnYCzp3PYkWY5ZZ.jpg,13803
tt2316868,16.0,6.9,/l6tiI8NxahIT8Hvx9OYM1Wt0Mq0.jpg,192142
tt1426328,1.0,5.0,/wDcuzwi6Faeb3N6yuwW9nLZkT18.jpg,171769
tt2177180,5.0,7.6,/ahFZ5kBx2J9FMqEAceSFfV3DBzL.jpg,273745
tt0079054,1.0,5.0,/zAyrmHvGt3rFEd6Cqx1cPIIvBn0.jpg,75748
tt0211077,1.0,5.0,/mAmJgEdZDqG68lOjG98au7wMXYH.jpg,198657
tt1748158,0.0,0.0,/zGwkSK3B0Z9PIijwyLy08rI9zVx.jpg,75719
tt1185405,1.0,6.0,/f4xskXDtk6SdPUOCXxPlNW83Bi0.jpg,37203
tt1252486,5.0,6.0,/mgzTWps3uaxCDDIfcpig6HcZSG8.jpg,41331
tt1524148,3.0,6.5,/3N63hXsFHMm17NXFoWh4vzWg6zp.jpg,40657
tt1483020,10.0,7.0,/xjyFFbIdVsdpkNCHKFy6dgKqRK.jpg,81021
tt2599716,92.0,5.8,/yxYlAqBA3EjQwHFtGfb03ztfJmC.jpg,219572
tt1243971,3.0,6.7,/nNR8M53t2AuV4v13c6iXJMTZUFh.jpg,40090
tt0890879,1.0,5.0,/pLVLEV5ftViqhjL0vjedtJQeKOh.jpg,15956
tt2180503,0.0,0.0,/4vVZn6r0qvA8rujhTfaBLblAgq9.jpg,192028
tt1192422,1.0,4.0,/y3sEIVWEw2BwOuzhdLAWgddUDP4.jpg,154793
tt1399584,0.0,0.0,,87851
tt0307920,12.0,7.6,/wwWXZ4m1oWd905mn8KKEhTzqPbS.jpg,39060
tt0100946,1.0,5.0,/p4e3eQpu5ijpBE38EJz5hAd3CVD.jpg,5302
tt0080488,5.0,5.7,/eHPAQMTULOBb7pBaKG1hudvGKOQ.jpg,107052
tt0079211,2.0,7.0,/lpMC0tj5hNc0M2lLpGQBHABMjYy.jpg,59156
tt0076185,6.0,6.6,/AgKYwVfDHJUzwmyEGMZbNy2lrUQ.jpg,42220
tt0075114,1.0,6.0,/iNfGvho3ZPbw9RzYokeYXN8vgIF.jpg,68882
tt0075221,8.0,7.1,/6N81Swkyxh3KkuR870llyLLVoIA.jpg,82114
tt0068641,0.0,0.0,/1N19XKaFWqFNkLAQMoAFuEluDUv.jpg,79750
tt0067685,1.0,6.0,/ekvweCYZOcXn21SGvI6WW8QIu3p.jpg,108535
tt0095866,6.0,4.7,/wg8HgTM9yt4T14kGDFsO1nFTP4X.jpg,103216
tt0455906,2.0,4.5,/jwlX4m62VVr0Z9oibFEE8veSsPD.jpg,90659
tt0063508,11.0,7.3,/w3ztcTCcSHBojs9wPz464GR3Fzi.jpg,68816
tt0063650,6.0,6.3,/4g0Nx1ekn3rYz8DnKSRdBElNd9w.jpg,56369
tt0062080,22.0,7.8,/5Ks1qKi6E5X0E455Rv2nI8hV3Gx.jpg,58404
tt0060070,0.0,0.0,/jm7ewrA87UoTvKGnI1EAdvBs6DJ.jpg,193641
tt0060545,13.0,6.7,/4ZwxEHBlu1gbinxofxB7JjsLkYd.jpg,59336
tt1338687,2.0,7.0,/avwTbtT0dfE2iyg3ATQWX7HPIIi.jpg,60063
tt0049866,48.0,8.3,/kb0bOZjiDpJ0XMfZviA8xMHZPmQ.jpg,55960
tt1117636,10.0,6.2,/4ajCFHy8fKANhK87eDeo1GJ8uTM.jpg,54398
tt0049717,1.0,6.0,/tqiIKH8xKxAWzBVXiIYsfEjYMhy.jpg,82481
tt0048207,2.0,6.0,/pvEBtOC29a88g5DdNnIA4Mtkvxm.jpg,199222
tt1972646,18.0,6.9,/sldRqhe2Makqc2OQ6VlJe8uNxVn.jpg,75442
tt0479409,1.0,5.5,/9130J4XbIrXl8QPomtkgPtJ5ej4.jpg,35995
tt0351278,1.0,6.0,/iHEJ6VmH9BUNqdc5oGGvj64mXiX.jpg,189334
tt0114864,1.0,9.0,/bWt4Yv26JrA22rY1Y8yMIWz70bx.jpg,71063
tt0099836,0.0,0.0,/uBE2YjHzw0ZQiNwfGBvJ4GqUJ90.jpg,105616
tt0134668,2.0,7.8,/5pKeCudwbdxdzPcvanOWef6aTEI.jpg,186630
tt0058938,1.0,6.0,/fN9mERf7zTsEezRGwjKSsCgcXEM.jpg,81871
tt0057837,0.0,0.0,/fbvi8JUXZe75tSU0VGIQPjd1HAx.jpg,61911
tt0122207,0.0,0.0,/o6FVLkbRizjG5YBiKgI3a8ecGba.jpg,221527
tt0136416,1.0,6.0,/lQakc60MzV6gdKLqWpBa1VnIr6b.jpg,99916
tt1541666,2.0,7.5,/m7Iu5dMCfakAmjF9bzmIKsPc3Bq.jpg,63687
tt0052921,0.0,0.0,/b02MoubuHltLKzRzyvrs2KhVjeX.jpg,195413
tt0052589,10.0,7.7,/dDtGrmKlNb6Rowe1oZVAqROisCe.jpg,62036
tt0052352,8.0,4.9,/ipoYRWAz1Hlgs6su1wKtkYWr0xd.jpg,48937
tt1512779,1.0,6.0,/7HSMvRHsQyYpQcpUmFn9bqs8e0k.jpg,105778
tt0088782,7.0,6.5,/zqsaSd1wdWjQu7Viy5UBD6P8Ki0.jpg,32728
tt0076208,8.0,6.6,/rqsWegxGDmB01Ut7mPbEUKRjyG3.jpg,46278
tt0094743,5.0,5.8,/bhq6dvbwPbebHT6xd8g7gie7spe.jpg,44694
tt1787731,5.0,6.8,/fEkosg6jSqn46uwvlliECBBGuF4.jpg,79554
tt2649128,60.0,6.0,/sp3zk6W6u8lBi1iMf4fWo6csfoZ.jpg,174733
tt2008655,0.0,0.0,/4zGcZSJxmSb29tskUh0kxup7JPE.jpg,257039
tt3598222,33.0,4.3,/ny1pZ1j3AQkF6g9bHtSdMeE6RoM.jpg,277597
tt1951266,4117.0,6.6,/w93GAiq860UjmgR6tU9h2T24vaV.jpg,131634
tt3369806,282.0,6.8,/ykydSx4Rx1AnnBPSTiZiuaCOfxK.jpg,272878
tt2120120,2564.0,5.6,/ktyVmIqfoaJ8w0gDSZyjhhOPpD6.jpg,257344
tt3663184,3.0,5.7,/wLOuG12Lvh2Hae1SHRyvpXT2m3g.jpg,283489
tt3410834,2064.0,5.9,/tSFBh9Ayn5uiwbUK9HvD2lrRgaQ.jpg,262504
tt3183660,5612.0,7.2,/gri0DDxsERr6B2sOR1fGLxLpSLx.jpg,259316
tt1502397,12.0,0.0,/2GwwyfykFAf3jKXFWMkBiLgTi3k.jpg,38700
tt3433358,77.0,6.0,/kdSBNmsiQTcY9L32xtjdOPJoWyP.jpg,270919
